文件名,特征,特征面数,打标签数量,准确率(%)
GFR_02780 , contact ,92,92,100.0
GFR_02783 , rib ,74,74,100.0
GFR_02782 , contact ,627,627,100.0
GFR_02781 , boss ,218,218,100.0
GFR_02781 , rib ,51,51,100.0
GFR_02781 , contact ,139,139,100.0
GFR_02780 , boss ,54,54,100.0
GFR_02780 , clip ,184,184,100.0
GFR_02779 , rib ,51,51,100.0
GFR_02771 , contact ,18,18,100.0
GFR_02779 , clip ,43,43,100.0
GFR_02778 , clip ,153,153,100.0
GFR_02777 , contact ,34,34,100.0
GFR_02773 , clip ,156,156,100.0
GFR_02772 , rib ,2310,2310,100.0
GFR_02772 , clip ,101,101,100.0
GFR_02771 , clip ,48,48,100.0
GFR_02750 , clip ,271,271,100.0
GFR_02749 , rib ,132,132,100.0
GFR_02785 , boss ,42,42,100.0
GFR_02727 , clip ,87,87,100.0
GFR_02731 , contact ,26,26,100.0
GFR_02729 , clip ,112,112,100.0
GFR_02728 , rib ,312,312,100.0
GFR_02728 , boss ,26,26,100.0
GFR_02728 , clip ,126,126,100.0
GFR_02727 , rib ,374,374,100.0
GFR_02727 , boss ,8,8,100.0
GFR_02726 , clip ,23,23,100.0
GFR_02732 , contact ,50,50,100.0
GFR_02726 , clip ,23,23,100.0
GFR_02726 , contact ,51,51,100.0
GFR_02726 , contact ,51,51,100.0
GFR_02725 , contact ,80,80,100.0
GFR_02725 , boss ,28,28,100.0
GFR_02725 , clip ,52,52,100.0
GFR_02724 , clip ,118,118,100.0
GFR_02732 , rib ,49,49,100.0
GFR_02732 , clip ,19,19,100.0
GFR_02746 , contact ,21,21,100.0
GFR_02740 , rib ,66,66,100.0
GFR_02745 , contact ,66,66,100.0
GFR_02745 , clip ,42,42,100.0
GFR_02744 , clip ,42,42,100.0
GFR_02744 , contact ,66,66,100.0
GFR_02743 , clip ,58,58,100.0
GFR_02742 , contact ,16,16,100.0
GFR_02742 , clip ,56,56,100.0
GFR_02739 , clip ,99,99,100.0
GFR_02733 , clip ,23,23,100.0
GFR_02739 , contact ,22,22,100.0
GFR_02738 , clip ,22,22,100.0
GFR_02738 , contact ,40,40,100.0
GFR_02738 , rib ,163,163,100.0
GFR_02737 , contact ,71,71,100.0
GFR_02735 , clip ,79,79,100.0
GFR_02733 , rib ,73,73,100.0
GFR_02783 , clip ,24,24,100.0
GFR_02786 , rib ,37,37,100.0
GFR_02723 , boss ,15,15,100.0
GFR_02819 , rib ,76,76,100.0
GFR_02827 , boss ,22,22,100.0
GFR_02824 , clip ,45,45,100.0
GFR_02824 , rib ,102,102,100.0
GFR_02823 , boss ,82,82,100.0
GFR_02821 , clip ,129,129,100.0
GFR_02820 , clip ,133,133,100.0
GFR_02820 , rib ,71,71,100.0
GFR_02819 , boss ,17,17,100.0
GFR_02830 , rib ,63,63,100.0
GFR_02819 , clip ,21,21,100.0
GFR_02817 , clip ,166,166,100.0
GFR_02816 , clip ,26,26,100.0
GFR_02815 , contact ,158,158,100.0
GFR_02815 , rib ,48,48,100.0
GFR_02812 , rib ,242,242,100.0
GFR_02811 , boss ,231,231,100.0
GFR_02829 , rib ,248,248,100.0
GFR_02830 , clip ,8,8,100.0
GFR_02810 , boss ,41,41,100.0
GFR_02838 , clip ,40,40,100.0
GFR_02842 , contact ,22,22,100.0
GFR_02841 , rib ,361,361,100.0
GFR_02841 , clip ,176,176,100.0
GFR_02840 , rib ,385,385,100.0
GFR_02840 , contact ,35,35,100.0
GFR_02840 , clip ,111,111,100.0
GFR_02838 , boss ,98,98,100.0
GFR_02838 , contact ,295,295,100.0
GFR_02830 , boss ,12,12,100.0
GFR_02837 , clip ,32,32,100.0
GFR_02836 , contact ,21,21,100.0
GFR_02836 , clip ,30,30,100.0
GFR_02833 , rib ,35,35,100.0
GFR_02833 , clip ,469,469,100.0
GFR_02832 , clip ,468,468,100.0
GFR_02832 , rib ,53,53,100.0
GFR_02811 , rib ,29,29,100.0
GFR_02810 , rib ,22,22,100.0
GFR_02786 , clip ,27,27,100.0
GFR_02790 , clip ,53,53,100.0
GFR_02794 , boss ,379,379,100.0
GFR_02793 , rib ,127,127,100.0
GFR_02793 , contact ,12,12,100.0
GFR_02793 , clip ,66,66,100.0
GFR_02792 , contact ,130,130,100.0
GFR_02792 , boss ,43,43,100.0
GFR_02790 , rib ,32,32,100.0
GFR_02789 , contact ,53,53,100.0
GFR_02795 , rib ,81,81,100.0
GFR_02788 , rib ,73,73,100.0
GFR_02788 , contact ,68,68,100.0
GFR_02788 , clip ,85,85,100.0
GFR_02788 , boss ,195,195,100.0
GFR_02787 , rib ,203,203,100.0
GFR_02787 , contact ,172,172,100.0
GFR_02787 , boss ,444,444,100.0
GFR_02794 , rib ,139,139,100.0
GFR_02795 , clip ,55,55,100.0
GFR_02807 , clip ,11,11,100.0
GFR_02803 , boss ,986,986,100.0
GFR_02807 , boss ,72,72,100.0
GFR_02805 , contact ,359,359,100.0
GFR_02804 , clip ,139,139,100.0
GFR_02804 , rib ,376,376,100.0
GFR_02803 , rib ,517,517,100.0
GFR_02803 , contact ,81,81,100.0
GFR_02803 , clip ,370,370,100.0
GFR_02802 , contact ,626,626,100.0
GFR_02796 , contact ,101,101,100.0
GFR_02801 , rib ,18,18,100.0
GFR_02800 , rib ,186,186,100.0
GFR_02800 , clip ,105,105,100.0
GFR_02800 , boss ,64,64,100.0
GFR_02799 , contact ,55,55,100.0
GFR_02798 , contact ,535,535,100.0
GFR_02796 , boss ,42,42,100.0
GFR_02724 , contact ,88,88,100.0
GFR_02723 , clip ,105,105,100.0
GFR_02420 , contact ,236,236,100.0
GFR_02465 , clip ,118,118,100.0
GFR_02469 , contact ,19,19,100.0
GFR_02469 , boss ,37,37,100.0
GFR_02468 , clip ,118,118,100.0
GFR_02468 , rib ,244,244,100.0
GFR_02467 , boss ,16,16,100.0
GFR_02466 , clip ,168,168,100.0
GFR_02465 , rib ,161,161,100.0
GFR_02464 , boss ,18,18,100.0
GFR_02471 , rib ,67,67,100.0
GFR_02462 , boss ,47,47,100.0
GFR_02459 , clip ,102,102,100.0
GFR_02457 , clip ,255,255,100.0
GFR_02456 , rib ,172,172,100.0
GFR_02452 , rib ,295,295,100.0
GFR_02451 , boss ,108,108,100.0
GFR_02451 , contact ,98,98,100.0
GFR_02469 , rib ,21,21,100.0
GFR_02474 , clip ,116,116,100.0
GFR_02450 , contact ,109,109,100.0
GFR_02498 , boss ,256,256,100.0
GFR_02509 , rib ,93,93,100.0
GFR_02509 , clip ,74,74,100.0
GFR_02504 , rib ,194,194,100.0
GFR_02504 , contact ,140,140,100.0
GFR_02503 , rib ,33,33,100.0
GFR_02503 , contact ,315,315,100.0
GFR_02498 , contact ,138,138,100.0
GFR_02497 , clip ,18,18,100.0
GFR_02474 , rib ,92,92,100.0
GFR_02491 , rib ,38,38,100.0
GFR_02491 , contact ,406,406,100.0
GFR_02490 , contact ,85,85,100.0
GFR_02485 , rib ,99,99,100.0
GFR_02485 , clip ,30,30,100.0
GFR_02482 , rib ,169,169,100.0
GFR_02482 , clip ,195,195,100.0
GFR_02450 , rib ,42,42,100.0
GFR_02450 , clip ,21,21,100.0
GFR_02515 , clip ,13,13,100.0
GFR_02430 , clip ,117,117,100.0
GFR_02436 , rib ,37,37,100.0
GFR_02435 , rib ,195,195,100.0
GFR_02432 , contact ,105,105,100.0
GFR_02432 , rib ,64,64,100.0
GFR_02431 , contact ,35,35,100.0
GFR_02431 , clip ,23,23,100.0
GFR_02431 , boss ,48,48,100.0
GFR_02428 , rib ,56,56,100.0
GFR_02437 , rib ,337,337,100.0
GFR_02427 , contact ,18,18,100.0
GFR_02427 , clip ,245,245,100.0
GFR_02426 , clip ,173,173,100.0
GFR_02425 , rib ,155,155,100.0
GFR_02424 , rib ,148,148,100.0
GFR_02421 , rib ,124,124,100.0
GFR_02421 , boss ,112,112,100.0
GFR_02437 , clip ,47,47,100.0
GFR_02438 , clip ,154,154,100.0
GFR_02448 , contact ,290,290,100.0
GFR_02441_ , rib ,69,69,100.0
GFR_02448 , clip ,201,201,100.0
GFR_02447 , clip ,297,297,100.0
GFR_02447 , boss ,25,25,100.0
GFR_02447 , contact ,121,121,100.0
GFR_02446 , clip ,150,150,100.0
GFR_02445 , clip ,149,149,100.0
GFR_02444 , clip ,195,195,100.0
GFR_02441_ , rib ,69,69,100.0
GFR_02438 , rib ,142,142,100.0
GFR_02441 , boss ,135,135,100.0
GFR_02441 , rib ,69,69,100.0
GFR_02441 , contact ,51,51,100.0
GFR_02440 , boss ,344,344,100.0
GFR_02440 , clip ,109,109,100.0
GFR_02440 , contact ,377,377,100.0
GFR_02439 , rib ,77,77,100.0
GFR_02515 , rib ,48,48,100.0
GFR_02515 , contact ,34,34,100.0
GFR_02722 , rib ,64,64,100.0
GFR_02649 , clip ,22,22,100.0
GFR_02661 , rib ,7,7,100.0
GFR_02661 , clip ,45,45,100.0
GFR_02660 , rib ,7,7,100.0
GFR_02660 , clip ,45,45,100.0
GFR_02654 , clip ,22,22,100.0
GFR_02653 , clip ,22,22,100.0
GFR_02650 , clip ,22,22,100.0
GFR_02634 , clip ,32,32,100.0
GFR_02671 , rib ,13,13,100.0
GFR_02632 , clip ,36,36,100.0
GFR_02632 , boss ,75,75,100.0
GFR_02631 , rib ,123,123,100.0
GFR_02625 , clip ,28,28,100.0
GFR_02624 , clip ,28,28,100.0
GFR_02616 , clip ,8,8,100.0
GFR_02614 , clip ,8,8,100.0
GFR_02662 , clip ,25,25,100.0
GFR_02677 , clip ,17,17,100.0
GFR_02590 , boss ,52,52,100.0
GFR_02697 , clip ,21,21,100.0
GFR_02722 , contact ,24,24,100.0
GFR_02722 , clip ,80,80,100.0
GFR_02721 , clip ,69,69,100.0
GFR_02721 , rib ,315,315,100.0
GFR_02721 , boss ,16,16,100.0
GFR_02707 , contact ,6,6,100.0
GFR_02697 , contact ,6,6,100.0
GFR_02696 , clip ,21,21,100.0
GFR_02681 , clip ,26,26,100.0
GFR_02696 , contact ,6,6,100.0
GFR_02688 , contact ,7,7,100.0
GFR_02684 , clip ,90,90,100.0
GFR_02684 , rib ,17,17,100.0
GFR_02683 , rib ,9,9,100.0
GFR_02683 , clip ,90,90,100.0
GFR_02682 , clip ,17,17,100.0
GFR_02598 , boss ,52,52,100.0
GFR_02579 , contact ,17,17,100.0
GFR_02518 , clip ,53,53,100.0
GFR_02531 , rib ,313,313,100.0
GFR_02535 , contact ,131,131,100.0
GFR_02535 , rib ,136,136,100.0
GFR_02534 , rib ,78,78,100.0
GFR_02534 , contact ,25,25,100.0
GFR_02534 , clip ,53,53,100.0
GFR_02534 , boss ,114,114,100.0
GFR_02532 , clip ,80,80,100.0
GFR_02526 , clip ,225,225,100.0
GFR_02535 , clip ,204,204,100.0
GFR_02526 , boss ,22,22,100.0
GFR_02525 , contact ,46,46,100.0
GFR_02524 , clip ,271,271,100.0
GFR_02522 , rib ,109,109,100.0
GFR_02522 , contact ,95,95,100.0
GFR_02522 , boss ,60,60,100.0
GFR_02518 , contact ,26,26,100.0
GFR_02535 , boss ,145,145,100.0
GFR_02537 , contact ,40,40,100.0
GFR_02579 , boss ,40,40,100.0
GFR_02556 , boss ,6,6,100.0
GFR_02576 , boss ,5,5,100.0
GFR_02572 , rib ,217,217,100.0
GFR_02572 , clip ,80,80,100.0
GFR_02565 , boss ,40,40,100.0
GFR_02562 , rib ,233,233,100.0
GFR_02562 , clip ,80,80,100.0
GFR_02561 , boss ,7,7,100.0
GFR_02541 , contact ,66,66,100.0
GFR_02538 , clip ,148,148,100.0
GFR_02540 , contact ,92,92,100.0
GFR_02540 , clip ,243,243,100.0
GFR_02540 , boss ,279,279,100.0
GFR_02539 , rib ,22,22,100.0
GFR_02539 , clip ,195,195,100.0
GFR_02539 , boss ,33,33,100.0
GFR_02538 , rib ,202,202,100.0
GFR_01336 , clip ,86,86,100.0
GFR_01714 , clip ,46,46,100.0
GFR_01335 , boss ,107,107,100.0
GFR_00473 , clip ,393,393,100.0
GFR_00462 , clip ,55,55,100.0
GFR_00462 , boss ,22,22,100.0
GFR_00463 , clip ,56,56,100.0
GFR_00463 , contact ,54,54,100.0
GFR_00465 , contact ,20,20,100.0
GFR_00466 , contact ,554,554,100.0
GFR_00466 , rib ,5,5,100.0
GFR_00468 , clip ,62,62,100.0
GFR_00468 , contact ,10,10,100.0
GFR_00469 , clip ,62,62,100.0
GFR_00469 , contact ,10,10,100.0
GFR_00470 , contact ,119,119,100.0
GFR_00470 , rib ,159,159,100.0
GFR_00471 , contact ,120,120,100.0
GFR_00474 , contact ,80,80,100.0
GFR_00457 , contact ,30,30,100.0
GFR_00474 , rib ,701,701,100.0
GFR_00474 , clip ,87,87,100.0
GFR_00474 , boss ,341,341,100.0
GFR_00478 , clip ,68,68,100.0
GFR_00479 , boss ,22,22,100.0
GFR_00479 , boss ,22,22,100.0
GFR_00479 , rib ,22,22,100.0
GFR_00479 , rib ,22,22,100.0
GFR_00480 , contact ,25,25,100.0
GFR_00481 , contact ,77,77,100.0
GFR_00482 , clip ,89,89,100.0
GFR_00483 , rib ,92,92,100.0
GFR_00483 , boss ,48,48,100.0
GFR_00483 , clip ,21,21,100.0
GFR_00461 , contact ,451,451,100.0
GFR_00457 , clip ,69,69,100.0
GFR_00485 , boss ,31,31,100.0
GFR_00445 , clip ,27,27,100.0
GFR_00436 , clip ,189,189,100.0
GFR_00438 , contact ,8,8,100.0
GFR_00438 , rib ,16,16,100.0
GFR_00438 , clip ,100,100,100.0
GFR_00440 , rib ,10,10,100.0
GFR_00440 , contact ,301,301,100.0
GFR_00440 , clip ,55,55,100.0
GFR_00441 , contact ,346,346,100.0
GFR_00441 , rib ,84,84,100.0
GFR_00442 , contact ,77,77,100.0
GFR_00443 , contact ,281,281,100.0
GFR_00444 , rib ,56,56,100.0
GFR_00445 , boss ,44,44,100.0
GFR_00445 , rib ,24,24,100.0
GFR_00446 , rib ,56,56,100.0
GFR_00456 , boss ,59,59,100.0
GFR_00447 , boss ,44,44,100.0
GFR_00447 , clip ,27,27,100.0
GFR_00447 , rib ,51,51,100.0
GFR_00448 , boss ,14,14,100.0
GFR_00448 , rib ,17,17,100.0
GFR_00450 , rib ,12,12,100.0
GFR_00451 , clip ,79,79,100.0
GFR_00451 , rib ,10,10,100.0
GFR_00452 , contact ,37,37,100.0
GFR_00453 , boss ,75,75,100.0
GFR_00453 , contact ,167,167,100.0
GFR_00454 , contact ,12,12,100.0
GFR_00455 , contact ,12,12,100.0
GFR_00455 , rib ,21,21,100.0
GFR_00485 , contact ,58,58,100.0
GFR_00486 , contact ,12,12,100.0
GFR_00435 , contact ,103,103,100.0
GFR_00528 , clip ,168,168,100.0
GFR_00519 , clip ,40,40,100.0
GFR_00520 , clip ,76,76,100.0
GFR_00521 , clip ,19,19,100.0
GFR_00521 , contact ,19,19,100.0
GFR_00521 , clip ,19,19,100.0
GFR_00521 , contact ,19,19,100.0
GFR_00522 , clip ,70,70,100.0
GFR_00523 , clip ,122,122,100.0
GFR_00524 , clip ,107,107,100.0
GFR_00524 , contact ,50,50,100.0
GFR_00525 , clip ,83,83,100.0
GFR_00525 , contact ,24,24,100.0
GFR_00526 , rib ,19,19,100.0
GFR_00526 , contact ,42,42,100.0
GFR_00528 , rib ,5,5,100.0
GFR_00518 , rib ,54,54,100.0
GFR_00529 , contact ,42,42,100.0
GFR_00529 , rib ,35,35,100.0
GFR_00529 , boss ,5,5,100.0
GFR_00532 , rib ,15,15,100.0
GFR_00532 , clip ,30,30,100.0
GFR_00533 , rib ,109,109,100.0
GFR_00533 , clip ,39,39,100.0
GFR_00534 , rib ,335,335,100.0
GFR_00535 , rib ,46,46,100.0
GFR_00537 , boss ,90,90,100.0
GFR_00537 , rib ,141,141,100.0
GFR_00542 , contact ,36,36,100.0
GFR_00542 , rib ,177,177,100.0
GFR_00548 , contact ,14,14,100.0
GFR_00518 , contact ,37,37,100.0
GFR_00518 , boss ,21,21,100.0
GFR_00486 , rib ,6,6,100.0
GFR_00501 , contact ,11,11,100.0
GFR_00487 , rib ,55,55,100.0
GFR_00488 , clip ,347,347,100.0
GFR_00488 , contact ,51,51,100.0
GFR_00489 , contact ,102,102,100.0
GFR_00489 , rib ,82,82,100.0
GFR_00491 , boss ,57,57,100.0
GFR_00492 , rib ,176,176,100.0
GFR_00493 , boss ,12,12,100.0
GFR_00494 , contact ,69,69,100.0
GFR_00495 , contact ,93,93,100.0
GFR_00496 , contact ,5,5,100.0
GFR_00496 , clip ,160,160,100.0
GFR_00497 , rib ,38,38,100.0
GFR_00500 , boss ,56,56,100.0
GFR_00501 , boss ,46,46,100.0
GFR_00517 , rib ,34,34,100.0
GFR_00502 , boss ,21,21,100.0
GFR_00504 , boss ,46,46,100.0
GFR_00506 , contact ,151,151,100.0
GFR_00506 , boss ,108,108,100.0
GFR_00509 , clip ,126,126,100.0
GFR_00511 , contact ,50,50,100.0
GFR_00512 , contact ,64,64,100.0
GFR_00513 , clip ,74,74,100.0
GFR_00513 , rib ,14,14,100.0
GFR_00514 , boss ,139,139,100.0
GFR_00514 , clip ,74,74,100.0
GFR_00514 , rib ,14,14,100.0
GFR_00515 , contact ,43,43,100.0
GFR_00517 , clip ,46,46,100.0
GFR_00436 , rib ,71,71,100.0
GFR_00432 , clip ,171,171,100.0
GFR_00553 , rib ,10,10,100.0
GFR_00376 , clip ,92,92,100.0
GFR_00368 , clip ,91,91,100.0
GFR_00369 , boss ,44,44,100.0
GFR_00369 , rib ,38,38,100.0
GFR_00370 , clip ,32,32,100.0
GFR_00370 , rib ,11,11,100.0
GFR_00370 , contact ,86,86,100.0
GFR_00371 , clip ,186,186,100.0
GFR_00372 , contact ,22,22,100.0
GFR_00373 , contact ,18,18,100.0
GFR_00375 , clip ,17,17,100.0
GFR_00375 , rib ,17,17,100.0
GFR_00375 , rib ,17,17,100.0
GFR_00375 , clip ,17,17,100.0
GFR_00376 , boss ,78,78,100.0
GFR_00376 , contact ,209,209,100.0
GFR_00367 , clip ,50,50,100.0
GFR_00377 , boss ,5,5,100.0
GFR_00377 , contact ,16,16,100.0
GFR_00377 , rib ,12,12,100.0
GFR_00378 , boss ,5,5,100.0
GFR_00378 , contact ,212,212,100.0
GFR_00379 , boss ,256,256,100.0
GFR_00379 , contact ,62,62,100.0
GFR_00381 , contact ,79,79,100.0
GFR_00384 , clip ,66,66,100.0
GFR_00385 , clip ,66,66,100.0
GFR_00386 , clip ,46,46,100.0
GFR_00386 , rib ,8,8,100.0
GFR_00388 , contact ,23,23,100.0
GFR_00388 , rib ,59,59,100.0
GFR_00367 , rib ,10,10,100.0
GFR_00366 , clip ,31,31,100.0
GFR_00389 , contact ,32,32,100.0
GFR_00354 , contact ,215,215,100.0
GFR_00345 , clip ,214,214,100.0
GFR_00347 , rib ,126,126,100.0
GFR_00347 , contact ,39,39,100.0
GFR_00348 , rib ,143,143,100.0
GFR_00348 , contact ,39,39,100.0
GFR_00348 , clip ,36,36,100.0
GFR_00349 , rib ,159,159,100.0
GFR_00349 , clip ,174,174,100.0
GFR_00350 , rib ,68,68,100.0
GFR_00350 , clip ,131,131,100.0
GFR_00353 , boss ,84,84,100.0
GFR_00353 , rib ,199,199,100.0
GFR_00353 , contact ,167,167,100.0
GFR_00354 , boss ,103,103,100.0
GFR_00354 , rib ,343,343,100.0
GFR_00366 , boss ,30,30,100.0
GFR_00357 , contact ,73,73,100.0
GFR_00358 , rib ,221,221,100.0
GFR_00358 , contact ,225,225,100.0
GFR_00358 , clip ,114,114,100.0
GFR_00360 , clip ,214,214,100.0
GFR_00360 , contact ,273,273,100.0
GFR_00360 , rib ,342,342,100.0
GFR_00361 , rib ,12,12,100.0
GFR_00361 , clip ,77,77,100.0
GFR_00362 , clip ,125,125,100.0
GFR_00362 , rib ,315,315,100.0
GFR_00362 , contact ,82,82,100.0
GFR_00363 , contact ,60,60,100.0
GFR_00365 , contact ,107,107,100.0
GFR_00389 , rib ,8,8,100.0
GFR_00389 , clip ,43,43,100.0
GFR_00432 , rib ,23,23,100.0
GFR_00422 , boss ,18,18,100.0
GFR_00415 , clip ,30,30,100.0
GFR_00415 , contact ,42,42,100.0
GFR_00415 , rib ,150,150,100.0
GFR_00416 , clip ,199,199,100.0
GFR_00417 , clip ,94,94,100.0
GFR_00418 , rib ,83,83,100.0
GFR_00418 , contact ,133,133,100.0
GFR_00418 , boss ,79,79,100.0
GFR_00419 , clip ,192,192,100.0
GFR_00419 , contact ,20,20,100.0
GFR_00420 , rib ,35,35,100.0
GFR_00421 , clip ,19,19,100.0
GFR_00421 , contact ,54,54,100.0
GFR_00422 , clip ,113,113,100.0
GFR_00422 , rib ,15,15,100.0
GFR_00411 , boss ,21,21,100.0
GFR_00422 , contact ,4,4,100.0
GFR_00424 , clip ,164,164,100.0
GFR_00425 , boss ,36,36,100.0
GFR_00425 , clip ,72,72,100.0
GFR_00425 , contact ,121,121,100.0
GFR_00425 , rib ,19,19,100.0
GFR_00426 , contact ,24,24,100.0
GFR_00427 , boss ,15,15,100.0
GFR_00428 , contact ,27,27,100.0
GFR_00428 , rib ,6,6,100.0
GFR_00429 , contact ,27,27,100.0
GFR_00429 , rib ,5,5,100.0
GFR_00430 , clip ,143,143,100.0
GFR_00431 , clip ,127,127,100.0
GFR_00414 , rib ,33,33,100.0
GFR_00410 , contact ,28,28,100.0
GFR_00390 , contact ,28,28,100.0
GFR_00399 , contact ,48,48,100.0
GFR_00390 , rib ,9,9,100.0
GFR_00391 , boss ,72,72,100.0
GFR_00391 , clip ,11,11,100.0
GFR_00392 , rib ,127,127,100.0
GFR_00392 , contact ,331,331,100.0
GFR_00394 , contact ,414,414,100.0
GFR_00394 , rib ,10,10,100.0
GFR_00395 , contact ,47,47,100.0
GFR_00396 , clip ,21,21,100.0
GFR_00396 , boss ,8,8,100.0
GFR_00396 , rib ,17,17,100.0
GFR_00397 , rib ,185,185,100.0
GFR_00397 , contact ,80,80,100.0
GFR_00398 , contact ,50,50,100.0
GFR_00400 , boss ,15,15,100.0
GFR_00407 , boss ,82,82,100.0
GFR_00400 , clip ,110,110,100.0
GFR_00400 , contact ,106,106,100.0
GFR_00401 , clip ,22,22,100.0
GFR_00401 , rib ,18,18,100.0
GFR_00401 , contact ,26,26,100.0
GFR_00402 , clip ,220,220,100.0
GFR_00403 , boss ,54,54,100.0
GFR_00403 , contact ,222,222,100.0
GFR_00404 , boss ,96,96,100.0
GFR_00404 , contact ,53,53,100.0
GFR_00405 , clip ,8,8,100.0
GFR_00405 , rib ,42,42,100.0
GFR_00406 , clip ,48,48,100.0
GFR_00407 , rib ,180,180,100.0
GFR_00549 , clip ,32,32,100.0
GFR_00555 , contact ,18,18,100.0
GFR_00980 , contact ,81,81,100.0
GFR_00897 , rib ,107,107,100.0
GFR_00886 , boss ,24,24,100.0
GFR_00886 , rib ,67,67,100.0
GFR_00886 , contact ,304,304,100.0
GFR_00886 , clip ,116,116,100.0
GFR_00887 , contact ,220,220,100.0
GFR_00887 , boss ,40,40,100.0
GFR_00889 , contact ,136,136,100.0
GFR_00890 , clip ,84,84,100.0
GFR_00892 , clip ,120,120,100.0
GFR_00893 , contact ,88,88,100.0
GFR_00893 , rib ,24,24,100.0
GFR_00895 , boss ,126,126,100.0
GFR_00895 , contact ,78,78,100.0
GFR_00897 , clip ,46,46,100.0
GFR_00900 , boss ,84,84,100.0
GFR_00883 , clip ,183,183,100.0
GFR_00900 , contact ,208,208,100.0
GFR_00902 , rib ,248,248,100.0
GFR_00902 , contact ,26,26,100.0
GFR_00902 , clip ,144,144,100.0
GFR_00902 , boss ,230,230,100.0
GFR_00903 , clip ,12,12,100.0
GFR_00904 , contact ,117,117,100.0
GFR_00904 , rib ,185,185,100.0
GFR_00905 , contact ,44,44,100.0
GFR_00905 , clip ,24,24,100.0
GFR_00905 , boss ,15,15,100.0
GFR_00906 , boss ,300,300,100.0
GFR_00906 , rib ,5,5,100.0
GFR_00907 , rib ,159,159,100.0
GFR_00884 , rib ,104,104,100.0
GFR_00882 , contact ,53,53,100.0
GFR_00908 , contact ,168,168,100.0
GFR_00870 , boss ,61,61,100.0
GFR_00862 , boss ,284,284,100.0
GFR_00863 , rib ,11,11,100.0
GFR_00863 , contact ,35,35,100.0
GFR_00863 , boss ,29,29,100.0
GFR_00864 , contact ,130,130,100.0
GFR_00864 , clip ,266,266,100.0
GFR_00866 , clip ,314,314,100.0
GFR_00866 , contact ,36,36,100.0
GFR_00867 , contact ,23,23,100.0
GFR_00867 , rib ,77,77,100.0
GFR_00868 , rib ,64,64,100.0
GFR_00869 , rib ,67,67,100.0
GFR_00870 , clip ,66,66,100.0
GFR_00870 , contact ,83,83,100.0
GFR_00872 , clip ,185,185,100.0
GFR_00880 , clip ,25,25,100.0
GFR_00872 , contact ,48,48,100.0
GFR_00873 , clip ,214,214,100.0
GFR_00873 , rib ,119,119,100.0
GFR_00875 , clip ,85,85,100.0
GFR_00875 , contact ,14,14,100.0
GFR_00875 , boss ,15,15,100.0
GFR_00876 , contact ,10,10,100.0
GFR_00877 , contact ,97,97,100.0
GFR_00877 , rib ,12,12,100.0
GFR_00878 , rib ,12,12,100.0
GFR_00878 , contact ,97,97,100.0
GFR_00879 , boss ,15,15,100.0
GFR_00879 , clip ,25,25,100.0
GFR_00880 , boss ,16,16,100.0
GFR_00908 , clip ,161,161,100.0
GFR_00908 , rib ,170,170,100.0
GFR_00860 , clip ,36,36,100.0
GFR_00966 , rib ,87,87,100.0
GFR_00948 , boss ,72,72,100.0
GFR_00949 , contact ,212,212,100.0
GFR_00950 , rib ,48,48,100.0
GFR_00951 , rib ,144,144,100.0
GFR_00951 , contact ,239,239,100.0
GFR_00962 , clip ,130,130,100.0
GFR_00963 , clip ,130,130,100.0
GFR_00964 , clip ,537,537,100.0
GFR_00964 , contact ,15,15,100.0
GFR_00964 , rib ,152,152,100.0
GFR_00965 , clip ,226,226,100.0
GFR_00965 , contact ,32,32,100.0
GFR_00965 , boss ,95,95,100.0
GFR_00966 , contact ,174,174,100.0
GFR_00967 , rib ,75,75,100.0
GFR_00946 , rib ,50,50,100.0
GFR_00967 , clip ,359,359,100.0
GFR_00972 , contact ,92,92,100.0
GFR_00973 , contact ,91,91,100.0
GFR_00974 , rib ,128,128,100.0
GFR_00974 , clip ,123,123,100.0
GFR_00975 , rib ,127,127,100.0
GFR_00975 , clip ,123,123,100.0
GFR_00976 , clip ,244,244,100.0
GFR_00977 , contact ,171,171,100.0
GFR_00978 , boss ,281,281,100.0
GFR_00979 , rib ,223,223,100.0
GFR_00979 , clip ,57,57,100.0
GFR_00979 , contact ,81,81,100.0
GFR_00980 , rib ,229,229,100.0
GFR_00947 , contact ,176,176,100.0
GFR_00945 , clip ,104,104,100.0
GFR_00910 , rib ,112,112,100.0
GFR_00923 , clip ,41,41,100.0
GFR_00910 , contact ,29,29,100.0
GFR_00910 , clip ,88,88,100.0
GFR_00911 , rib ,37,37,100.0
GFR_00913 , contact ,41,41,100.0
GFR_00913 , rib ,5,5,100.0
GFR_00914 , rib ,3,3,100.0
GFR_00915 , rib ,5,5,100.0
GFR_00916 , contact ,16,16,100.0
GFR_00916 , clip ,32,32,100.0
GFR_00918 , clip ,62,62,100.0
GFR_00919 , rib ,20,20,100.0
GFR_00921 , rib ,8,8,100.0
GFR_00922 , boss ,68,68,100.0
GFR_00922 , contact ,5,5,100.0
GFR_00923 , boss ,62,62,100.0
GFR_00943 , clip ,357,357,100.0
GFR_00924 , rib ,22,22,100.0
GFR_00925 , clip ,83,83,100.0
GFR_00931 , clip ,201,201,100.0
GFR_00933 , rib ,51,51,100.0
GFR_00933 , clip ,55,55,100.0
GFR_00934 , rib ,6,6,100.0
GFR_00934 , clip ,55,55,100.0
